type,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,SoH_Percentage,driving_style
1,4,55,21,7335,07335.csv,0.774592956981755,0.0916456036914198,0.1689657857794909,59.9518715820973,Smooth
-1,4,55,22,7336,07336.csv,0.7647069571406095,0.0916456036914198,0.1689657857794909,59.186715912148514,Smooth
1,4,55,23,7337,07337.csv,0.7647069571406095,0.0916456036914198,0.1689657857794909,59.186715912148514,Smooth
-1,4,55,24,7338,07338.csv,0.7667565955712768,0.0916456036914198,0.1689657857794909,59.34535363132415,Smooth
0,24,55,25,7339,07339.csv,0.7667565955712768,0.0929159427900477,0.1603013011024624,59.34535363132415,Smooth
1,4,55,26,7340,07340.csv,0.7667565955712768,0.0929159427900477,0.1603013011024624,59.34535363132415,Smooth
0,24,55,27,7341,07341.csv,0.7667565955712768,0.0933553802663113,0.1652316545783974,59.34535363132415,Smooth
-1,4,55,28,7342,07342.csv,0.7569840714748025,0.0933553802663113,0.1652316545783974,58.58898074620562,Smooth
1,4,55,29,7343,07343.csv,0.7569840714748025,0.0933553802663113,0.1652316545783974,58.58898074620562,Smooth
-1,4,55,30,7344,07344.csv,0.7573665478069256,0.0933553802663113,0.1652316545783974,58.618583612769214,Smooth
1,4,55,31,7345,07345.csv,0.7573665478069256,0.0933553802663113,0.1652316545783974,58.618583612769214,Smooth
-1,4,55,32,7346,07346.csv,0.749554248826509,0.0933553802663113,0.1652316545783974,58.013928043656016,Smooth
1,4,55,33,7347,07347.csv,0.749554248826509,0.0933553802663113,0.1652316545783974,58.013928043656016,Smooth
-1,4,55,34,7348,07348.csv,0.7412057355052148,0.0933553802663113,0.1652316545783974,57.36777060828516,Smooth
1,4,55,35,7349,07349.csv,0.7412057355052148,0.0933553802663113,0.1652316545783974,57.36777060828516,Smooth
-1,4,55,36,7350,07350.csv,0.7383926938276051,0.0933553802663113,0.1652316545783974,57.15004707763457,Smooth
0,24,55,37,7351,07351.csv,0.7383926938276051,0.0931126631903627,0.1573400392008279,57.15004707763457,Smooth
1,4,55,38,7352,07352.csv,0.7383926938276051,0.0931126631903627,0.1573400392008279,57.15004707763457,Smooth
0,24,55,39,7353,07353.csv,0.7383926938276051,0.0930632062041933,0.1581360510154378,57.15004707763457,Smooth
-1,4,55,40,7354,07354.csv,0.7462934055490184,0.0930632062041933,0.1581360510154378,57.76154560761733,Smooth
1,4,55,41,7355,07355.csv,0.7462934055490184,0.0930632062041933,0.1581360510154378,57.76154560761733,Smooth
-1,4,55,42,7356,07356.csv,0.7455040729995247,0.0930632062041933,0.1581360510154378,57.70045292246407,Smooth
1,4,55,43,7357,07357.csv,0.7455040729995247,0.0930632062041933,0.1581360510154378,57.70045292246407,Smooth
-1,4,55,44,7358,07358.csv,0.7451472709350058,0.0930632062041933,0.1581360510154378,57.672837190408345,Smooth
1,4,55,45,7359,07359.csv,0.7451472709350058,0.0930632062041933,0.1581360510154378,57.672837190408345,Smooth
-1,4,55,46,7360,07360.csv,0.7288373477303357,0.0930632062041933,0.1581360510154378,56.41048331452191,Smooth
1,4,55,47,7361,07361.csv,0.7288373477303357,0.0930632062041933,0.1581360510154378,56.41048331452191,Smooth
-1,4,55,48,7362,07362.csv,0.731254005373094,0.0930632062041933,0.1581360510154378,56.59752755156363,Smooth
0,24,55,49,7363,07363.csv,0.731254005373094,0.094470989769684,0.1562970257495512,56.59752755156363,Smooth
1,4,55,50,7364,07364.csv,0.731254005373094,0.094470989769684,0.1562970257495512,56.59752755156363,Smooth
0,24,55,51,7365,07365.csv,0.731254005373094,0.0931186793902325,0.1512378387550957,56.59752755156363,Smooth
-1,4,55,52,7366,07366.csv,0.7876258663387203,0.0931186793902325,0.1512378387550957,60.960591453698584,Smooth
0,24,55,53,7367,07367.csv,0.7876258663387203,0.0946174440341719,0.1524891780454164,60.960591453698584,Smooth
1,4,55,54,7368,07368.csv,0.7876258663387203,0.0946174440341719,0.1524891780454164,60.960591453698584,Smooth
0,24,55,55,7369,07369.csv,0.7876258663387203,0.0938675645688464,0.1574227934226501,60.960591453698584,Smooth
-1,4,55,56,7370,07370.csv,0.7712826037228523,0.0938675645688464,0.1574227934226501,59.695657177253715,Smooth
1,4,55,57,7371,07371.csv,0.7712826037228523,0.0938675645688464,0.1574227934226501,59.695657177253715,Smooth
-1,4,55,58,7372,07372.csv,0.7681074931396813,0.0938675645688464,0.1574227934226501,59.44991027208826,Smooth
1,4,55,59,7373,07373.csv,0.7681074931396813,0.0938675645688464,0.1574227934226501,59.44991027208826,Smooth
-1,4,55,60,7374,07374.csv,0.7596107687019255,0.0938675645688464,0.1574227934226501,58.7922816069043,Smooth
1,4,55,61,7375,07375.csv,0.7596107687019255,0.0938675645688464,0.1574227934226501,58.7922816069043,Smooth
-1,4,55,62,7376,07376.csv,0.7479371835559844,0.0938675645688464,0.1574227934226501,57.88877058054646,Smooth
1,4,55,63,7377,07377.csv,0.7479371835559844,0.0938675645688464,0.1574227934226501,57.88877058054646,Smooth
-1,4,55,64,7378,07378.csv,0.7412971721702536,0.0938675645688464,0.1574227934226501,57.374847614538425,Smooth
0,24,55,65,7379,07379.csv,0.7412971721702536,0.0933548199135454,0.1479100040072258,57.374847614538425,Smooth
1,4,55,66,7380,07380.csv,0.7412971721702536,0.0933548199135454,0.1479100040072258,57.374847614538425,Smooth
0,24,55,67,7381,07381.csv,0.7412971721702536,0.0954157568874619,0.1541960231929027,57.374847614538425,Smooth
-1,4,55,68,7382,07382.csv,0.7412372310824615,0.0954157568874619,0.1541960231929027,57.370208299959835,Smooth
1,4,55,69,7383,07383.csv,0.7412372310824615,0.0954157568874619,0.1541960231929027,57.370208299959835,Smooth
-1,4,55,70,7384,07384.csv,0.7433349581349155,0.0954157568874619,0.1541960231929027,57.53256797768406,Smooth
1,4,55,71,7385,07385.csv,0.7433349581349155,0.0954157568874619,0.1541960231929027,57.53256797768406,Smooth
-1,4,55,72,7386,07386.csv,0.7395366044350183,0.0954157568874619,0.1541960231929027,57.238583361393545,Smooth
1,4,55,73,7387,07387.csv,0.7395366044350183,0.0954157568874619,0.1541960231929027,57.238583361393545,Smooth
-1,4,55,74,7388,07388.csv,0.736718019854133,0.0954157568874619,0.1541960231929027,57.0204308216455,Smooth
1,4,55,75,7389,07389.csv,0.736718019854133,0.0954157568874619,0.1541960231929027,57.0204308216455,Smooth
-1,4,55,76,7390,07390.csv,0.7291528230406396,0.0954157568874619,0.1541960231929027,56.43490044240848,Smooth
0,24,55,77,7391,07391.csv,0.7291528230406396,0.0924445298485334,0.1471877162037307,56.43490044240848,Smooth
1,4,55,78,7392,07392.csv,0.7291528230406396,0.0924445298485334,0.1471877162037307,56.43490044240848,Smooth
0,24,55,79,7393,07393.csv,0.7291528230406396,0.0915894917494081,0.1490056867535875,56.43490044240848,Smooth
-1,4,55,80,7394,07394.csv,0.7397319893605222,0.0915894917494081,0.1490056867535875,57.25370574516595,Smooth
1,4,55,81,7395,07395.csv,0.7397319893605222,0.0915894917494081,0.1490056867535875,57.25370574516595,Smooth
-1,4,55,82,7396,07396.csv,0.7246224687725411,0.0915894917494081,0.1490056867535875,56.08426051616804,Smooth
1,4,55,83,7397,07397.csv,0.7246224687725411,0.0915894917494081,0.1490056867535875,56.08426051616804,Smooth
-1,4,55,84,7398,07398.csv,0.7351515505544396,0.0915894917494081,0.1490056867535875,56.89918938064602,Smooth
1,4,55,85,7399,07399.csv,0.7351515505544396,0.0915894917494081,0.1490056867535875,56.89918938064602,Smooth
-1,4,55,86,7400,07400.csv,0.7221596668751817,0.0915894917494081,0.1490056867535875,55.893644810523156,Smooth
1,4,55,87,7401,07401.csv,0.7221596668751817,0.0915894917494081,0.1490056867535875,55.893644810523156,Smooth
-1,4,55,88,7402,07402.csv,0.7330051922872326,0.0915894917494081,0.1490056867535875,56.7330657488147,Smooth
0,24,55,89,7403,07403.csv,0.7330051922872326,0.0918084619764084,0.1473079990627118,56.7330657488147,Smooth
1,4,55,90,7404,07404.csv,0.7330051922872326,0.0918084619764084,0.1473079990627118,56.7330657488147,Smooth
0,24,55,91,7405,07405.csv,0.7330051922872326,0.0928948242821886,0.1502792959534098,56.7330657488147,Smooth
-1,4,55,92,7406,07406.csv,0.7234832838229767,0.0928948242821886,0.1502792959534098,55.99608998842317,Smooth
1,4,55,93,7407,07407.csv,0.7234832838229767,0.0928948242821886,0.1502792959534098,55.99608998842317,Smooth
-1,4,55,94,7408,07408.csv,0.7224108261684699,0.0928948242821886,0.1502792959534098,55.91308401347761,Smooth
1,4,55,95,7409,07409.csv,0.7224108261684699,0.0928948242821886,0.1502792959534098,55.91308401347761,Smooth
-1,4,55,96,7410,07410.csv,0.7296002761127245,0.0928948242821886,0.1502792959534098,56.46953237247557,Smooth
1,4,55,97,7411,07411.csv,0.7296002761127245,0.0928948242821886,0.1502792959534098,56.46953237247557,Smooth
-1,4,55,98,7412,07412.csv,0.7132250020519982,0.0928948242821886,0.1502792959534098,55.20212047728397,Smooth
1,4,55,99,7413,07413.csv,0.7132250020519982,0.0928948242821886,0.1502792959534098,55.20212047728397,Smooth
-1,4,55,100,7414,07414.csv,0.7215235624317999,0.0928948242821886,0.1502792959534098,55.844411659668005,Smooth
0,24,55,101,7415,07415.csv,0.7215235624317999,0.0946037991112188,0.1470342657942991,55.844411659668005,Smooth
1,4,55,102,7416,07416.csv,0.7215235624317999,0.0946037991112188,0.1470342657942991,55.844411659668005,Smooth
0,24,55,103,7417,07417.csv,0.7215235624317999,0.0914402492273254,0.1495483233943235,55.844411659668005,Smooth
-1,4,55,104,7418,07418.csv,0.7411527022596202,0.0914402492273254,0.1495483233943235,57.363665946216116,Smooth
0,24,55,105,7419,07419.csv,0.7411527022596202,0.0948591225161042,0.1442948957846193,57.363665946216116,Smooth
1,4,55,106,7420,07420.csv,0.7411527022596202,0.0948591225161042,0.1442948957846193,57.363665946216116,Smooth
0,24,55,107,7421,07421.csv,0.7411527022596202,0.0937575956907088,0.1476835929100723,57.363665946216116,Smooth
-1,4,55,108,7422,07422.csv,0.7465737199878346,0.0937575956907088,0.1476835929100723,57.7832413577362,Smooth
1,4,55,109,7423,07423.csv,0.7465737199878346,0.0937575956907088,0.1476835929100723,57.7832413577362,Smooth
-1,4,55,110,7424,07424.csv,0.7320464852981748,0.0937575956907088,0.1476835929100723,56.65886383699148,Smooth
1,4,55,111,7425,07425.csv,0.7320464852981748,0.0937575956907088,0.1476835929100723,56.65886383699148,Smooth
-1,4,55,112,7426,07426.csv,0.7283289353390437,0.0937575956907088,0.1476835929100723,56.37113326089859,Smooth
1,4,55,113,7427,07427.csv,0.7283289353390437,0.0937575956907088,0.1476835929100723,56.37113326089859,Smooth
-1,4,55,114,7428,07428.csv,0.7297907396940971,0.0937575956907088,0.1476835929100723,56.48427385452571,Smooth
1,4,55,115,7429,07429.csv,0.7297907396940971,0.0937575956907088,0.1476835929100723,56.48427385452571,Smooth
-1,4,55,116,7430,07430.csv,0.7354577453224327,0.0937575956907088,0.1476835929100723,56.92288821400665,Smooth
0,24,55,117,7431,07431.csv,0.7354577453224327,0.0938326624633105,0.1471958441850781,56.92288821400665,Smooth
1,4,55,118,7432,07432.csv,0.7354577453224327,0.0938326624633105,0.1471958441850781,56.92288821400665,Smooth
0,24,55,119,7433,07433.csv,0.7354577453224327,0.09172148252975,0.1433264432476576,56.92288821400665,Smooth
-1,4,55,120,7434,07434.csv,0.7580046358664175,0.09172148252975,0.1433264432476576,58.66797029135431,Smooth
1,4,55,121,7435,07435.csv,0.7580046358664175,0.09172148252975,0.1433264432476576,58.66797029135431,Smooth
-1,4,55,122,7436,07436.csv,0.750328928030932,0.09172148252975,0.1433264432476576,58.07388659060931,Smooth
1,4,55,123,7437,07437.csv,0.750328928030932,0.09172148252975,0.1433264432476576,58.07388659060931,Smooth
-1,4,55,124,7438,07438.csv,0.7441476872474638,0.09172148252975,0.1433264432476576,57.59547150778636,Smooth
1,4,55,125,7439,07439.csv,0.7441476872474638,0.09172148252975,0.1433264432476576,57.59547150778636,Smooth
-1,4,55,126,7440,07440.csv,0.7370205860224446,0.09172148252975,0.1433264432476576,57.04384880899512,Smooth
1,4,55,127,7441,07441.csv,0.7370205860224446,0.09172148252975,0.1433264432476576,57.04384880899512,Smooth
-1,4,55,128,7442,07442.csv,0.7302182519737608,0.09172148252975,0.1433264432476576,56.517362409048644,Smooth
0,24,55,129,7443,07443.csv,0.7302182519737608,0.0933717222782286,0.1442532148622174,56.517362409048644,Smooth
1,4,55,130,7444,07444.csv,0.7302182519737608,0.0933717222782286,0.1442532148622174,56.517362409048644,Smooth
0,24,55,131,7445,07445.csv,0.7302182519737608,0.0935393254846164,0.1458767167891497,56.517362409048644,Smooth
-1,4,55,132,7446,07446.csv,0.7231848378478554,0.0935393254846164,0.1458767167891497,55.97299089539193,Smooth
1,4,55,133,7447,07447.csv,0.7231848378478554,0.0935393254846164,0.1458767167891497,55.97299089539193,Smooth
-1,4,55,134,7448,07448.csv,0.7187280834604912,0.0935393254846164,0.1458767167891497,55.62804744567954,Smooth
1,4,55,135,7449,07449.csv,0.7187280834604912,0.0935393254846164,0.1458767167891497,55.62804744567954,Smooth
-1,4,55,136,7450,07450.csv,0.7204635625979345,0.0935393254846164,0.1458767167891497,55.762369893932664,Smooth
1,4,55,137,7451,07451.csv,0.7204635625979345,0.0935393254846164,0.1458767167891497,55.762369893932664,Smooth
-1,4,55,138,7452,07452.csv,0.7194532388314944,0.0935393254846164,0.1458767167891497,55.684172951711574,Smooth
1,4,55,139,7453,07453.csv,0.7194532388314944,0.0935393254846164,0.1458767167891497,55.684172951711574,Smooth
-1,4,55,140,7454,07454.csv,0.7087924161060298,0.0935393254846164,0.1458767167891497,54.859047614286624,Smooth
0,24,55,141,7455,07455.csv,0.7087924161060298,0.0930332418103596,0.1420299390927238,54.859047614286624,Smooth
1,4,55,142,7456,07456.csv,0.7087924161060298,0.0930332418103596,0.1420299390927238,54.859047614286624,Smooth
0,24,55,143,7457,07457.csv,0.7087924161060298,0.0903328529838617,0.1484030106548332,54.859047614286624,Smooth
-1,4,55,144,7458,07458.csv,0.7194677869202284,0.0903328529838617,0.1484030106548332,55.68529894329165,Smooth
1,4,55,145,7459,07459.csv,0.7194677869202284,0.0903328529838617,0.1484030106548332,55.68529894329165,Smooth
-1,4,55,146,7460,07460.csv,0.7089160360094576,0.0903328529838617,0.1484030106548332,54.86861553574589,Smooth
1,4,55,147,7461,07461.csv,0.7089160360094576,0.0903328529838617,0.1484030106548332,54.86861553574589,Smooth
-1,4,55,148,7462,07462.csv,0.7107025745293254,0.0903328529838617,0.1484030106548332,55.00688987319523,Smooth
1,4,55,149,7463,07463.csv,0.7107025745293254,0.0903328529838617,0.1484030106548332,55.00688987319523,Smooth
-1,4,55,150,7464,07464.csv,0.7091313400780468,0.0903328529838617,0.1484030106548332,54.88527961944922,Smooth
1,4,55,151,7465,07465.csv,0.7091313400780468,0.0903328529838617,0.1484030106548332,54.88527961944922,Smooth
-1,4,55,152,7466,07466.csv,0.6989022867727762,0.0903328529838617,0.1484030106548332,54.093572330302706,Smooth
0,24,55,153,7467,07467.csv,0.6989022867727762,0.0951558073063907,0.1425181755683491,54.093572330302706,Smooth
1,4,55,154,7468,07468.csv,0.6989022867727762,0.0951558073063907,0.1425181755683491,54.093572330302706,Smooth
0,24,55,155,7469,07469.csv,0.6989022867727762,0.0910521496959969,0.145382567388716,54.093572330302706,Smooth
-1,4,55,156,7470,07470.csv,0.7136241181122777,0.0910521496959969,0.145382567388716,55.233011223935556,Smooth
1,4,55,157,7471,07471.csv,0.7136241181122777,0.0910521496959969,0.145382567388716,55.233011223935556,Smooth
-1,4,55,158,7472,07472.csv,0.7039594833079873,0.0910521496959969,0.145382567388716,54.48498874393213,Smooth
1,4,55,159,7473,07473.csv,0.7039594833079873,0.0910521496959969,0.145382567388716,54.48498874393213,Smooth
-1,4,55,160,7474,07474.csv,0.6997818994540002,0.0910521496959969,0.145382567388716,54.161652508454864,Smooth
1,4,55,161,7475,07475.csv,0.6997818994540002,0.0910521496959969,0.145382567388716,54.161652508454864,Smooth
-1,4,55,162,7476,07476.csv,0.7080329634746636,0.0910521496959969,0.145382567388716,54.80026757217811,Smooth
1,4,55,163,7477,07477.csv,0.7080329634746636,0.0910521496959969,0.145382567388716,54.80026757217811,Smooth
-1,4,55,164,7478,07478.csv,0.7025701351377739,0.0910521496959969,0.145382567388716,54.37745610716763,Smooth
0,24,55,165,7479,07479.csv,0.7025701351377739,0.0924431065317725,0.1424123504323532,54.37745610716763,Smooth
1,4,55,166,7480,07480.csv,0.7025701351377739,0.0924431065317725,0.1424123504323532,54.37745610716763,Smooth
0,24,55,167,7481,07481.csv,0.7025701351377739,0.0913009263240751,0.1462061273882553,54.37745610716763,Smooth
-1,4,55,168,7482,07482.csv,0.7075864074080961,0.0913009263240751,0.1462061273882553,54.76570506845824,Smooth
0,24,55,169,7483,07483.csv,0.7075864074080961,0.0931630220324566,0.1414956618074736,54.76570506845824,Smooth
1,4,55,170,7484,07484.csv,0.7075864074080961,0.0931630220324566,0.1414956618074736,54.76570506845824,Smooth
0,24,55,171,7485,07485.csv,0.7075864074080961,0.0910572576427072,0.142177138532715,54.76570506845824,Smooth
-1,4,55,172,7486,07486.csv,0.7211333508395528,0.0910572576427072,0.142177138532715,55.81421010018131,Smooth
1,4,55,173,7487,07487.csv,0.7211333508395528,0.0910572576427072,0.142177138532715,55.81421010018131,Smooth
-1,4,55,174,7488,07488.csv,0.7076252918794023,0.0910572576427072,0.142177138532715,54.76871464504847,Smooth
1,4,55,175,7489,07489.csv,0.7076252918794023,0.0910572576427072,0.142177138532715,54.76871464504847,Smooth
-1,4,55,176,7490,07490.csv,0.7090844275222182,0.0910572576427072,0.142177138532715,54.88164868594115,Smooth
1,4,55,177,7491,07491.csv,0.7090844275222182,0.0910572576427072,0.142177138532715,54.88164868594115,Smooth
-1,4,55,178,7492,07492.csv,0.7134021704243211,0.0910572576427072,0.142177138532715,55.215832938015986,Smooth
1,4,55,179,7493,07493.csv,0.7134021704243211,0.0910572576427072,0.142177138532715,55.215832938015986,Smooth
-1,4,55,180,7494,07494.csv,0.6987122163671526,0.0910572576427072,0.142177138532715,54.078861279231575,Smooth
0,24,55,181,7495,07495.csv,0.6987122163671526,0.093875576015814,0.1382537803904809,54.078861279231575,Smooth
1,4,55,182,7496,07496.csv,0.6987122163671526,0.093875576015814,0.1382537803904809,54.078861279231575,Smooth
0,24,55,183,7497,07497.csv,0.6987122163671526,0.0926240636328794,0.1465929992789734,54.078861279231575,Smooth
-1,4,55,184,7498,07498.csv,0.7098998729467585,0.0926240636328794,0.1465929992789734,54.94476245289914,Smooth
1,4,55,185,7499,07499.csv,0.7098998729467585,0.0926240636328794,0.1465929992789734,54.94476245289914,Smooth
-1,4,55,186,7500,07500.csv,0.6951423009931069,0.0926240636328794,0.1465929992789734,53.80255731063147,Smooth
1,4,55,187,7501,07501.csv,0.6951423009931069,0.0926240636328794,0.1465929992789734,53.80255731063147,Smooth
-1,4,55,188,7502,07502.csv,0.7097188822657984,0.0926240636328794,0.1465929992789734,54.930754153488884,Smooth
1,4,55,189,7503,07503.csv,0.7097188822657984,0.0926240636328794,0.1465929992789734,54.930754153488884,Smooth
-1,4,55,190,7504,07504.csv,0.6980818134134585,0.0926240636328794,0.1465929992789734,54.03006941172982,Smooth
1,4,55,191,7505,07505.csv,0.6980818134134585,0.0926240636328794,0.1465929992789734,54.03006941172982,Smooth
-1,4,55,192,7506,07506.csv,0.6994404586755699,0.0926240636328794,0.1465929992789734,54.135225707750266,Smooth
0,24,55,193,7507,07507.csv,0.6994404586755699,0.0933727716303787,0.1396849462558887,54.135225707750266,Smooth
